lat,lon,jobs
53.55775996,-2.22028623,251
53.55619620,-2.18492608,488
53.54748361,-2.17958591,380
53.55173381,-2.17887162,831
53.54697806,-2.18550568,364
53.55069264,-2.18288130,293
53.54218014,-2.17294593,339
53.54401053,-2.22695994,273
53.54677432,-2.20228674,1171
53.55436007,-2.19616703,370
53.55134864,-2.19811945,317
53.54759582,-2.19599270,380
53.54330173,-2.22195851,362
53.54964648,-2.19058241,293
53.55209721,-2.19357064,422
53.53730888,-2.19260660,401
53.53823607,-2.19862744,580
53.53826272,-2.18374850,362
53.53577321,-2.42830798,633
53.52731271,-2.41753302,553
53.53470746,-2.42353505,352
53.52837945,-2.40189000,460
53.53083619,-2.41968484,307
53.52820622,-2.41224952,343
53.52637848,-2.40100895,655
53.52389206,-2.39215591,251
53.52892183,-2.38867686,319
53.53112954,-2.40071002,341
53.52344607,-2.41122992,464
53.53129611,-2.43957789,1561
53.51080998,-2.33696467,431
53.51688447,-2.33285195,258
53.51889155,-2.33020310,534
53.52579020,-2.33222260,457
53.52163801,-2.34899537,251
53.51513194,-2.34064683,517
53.51899534,-2.33595387,389
53.52125994,-2.39616105,612
53.52200818,-2.38540689,293
53.51564904,-2.39428284,664
53.52313388,-2.39962906,462
53.51880206,-2.40407501,353
53.52369481,-2.31525148,518
53.50921010,-2.30674092,333
53.51127328,-2.32073673,344
53.50911309,-2.35154187,276
53.51584887,-2.35167504,281
53.51026907,-2.34289903,315
53.51220027,-2.34200669,408
53.51399749,-2.26219363,227
53.51430177,-2.24889754,337
53.51579138,-2.25437123,407
53.51128202,-2.25248050,232
53.51002952,-2.25901067,290
53.51038224,-2.26297373,402
53.51411027,-2.27047196,681
53.50428984,-2.27936544,341
53.50739297,-2.33392038,304
53.50922568,-2.33370749,276
53.50975096,-2.32586809,322
53.49668731,-2.33810965,538
53.51558670,-2.32813900,306
53.50645268,-2.34086754,396
53.50541355,-2.39089913,354
53.50307585,-2.41886959,564
53.50946999,-2.40550177,389
53.51096171,-2.41357630,340
53.50291969,-2.42457940,308
53.50641344,-2.38624961,231
53.51022462,-2.37397714,409
53.50232676,-2.35336010,308
53.50619229,-2.35067698,325
53.50599665,-2.35828798,295
53.49801972,-2.37786876,227
53.50116714,-2.37138694,303
53.49874567,-2.38067170,359
53.49680086,-2.32173237,327
53.50862358,-2.31449642,940
53.50513030,-2.32251740,255
53.50054344,-2.26800618,298
53.50345575,-2.26401318,219
53.50540599,-2.25100921,294
53.49621754,-2.26055494,289
53.50627896,-2.26128717,360
53.50314267,-2.25558554,624
53.49886430,-2.25621466,261
53.50922561,-2.25354699,316
53.49915292,-2.28771391,326
53.49303810,-2.27545177,674
53.49813306,-2.27482137,283
53.49873234,-2.29414306,825
53.49282130,-2.29741177,243
53.49496716,-2.30531252,538
53.49981801,-2.30858795,330
53.50008057,-2.31632019,378
53.49216330,-2.36782087,286
53.48862243,-2.36357503,594
53.48758392,-2.33685564,448
53.48475244,-2.33512354,403
53.48619125,-2.34825559,775
53.49320837,-2.33507359,429
53.48751402,-2.35269397,522
53.48525212,-2.33763510,732
53.49151718,-2.35316630,535
53.48719488,-2.33339390,243
53.49016118,-2.34330055,320
53.49303579,-2.34985158,318
53.48544384,-2.30875525,282
53.49343252,-2.31275116,286
53.48226656,-2.31228201,411
53.48243605,-2.31492313,1240
53.48967930,-2.31029857,287
53.48981896,-2.31865367,277
53.48757984,-2.32342187,5940
53.48247289,-2.30576945,301
53.47976749,-2.29692266,1395
53.49175104,-2.32373424,324
53.48707289,-2.25658753,431
53.48358445,-2.25573371,310
53.49107552,-2.27535230,1216
53.48372325,-2.24952199,564
53.48350635,-2.26409567,256
53.49292397,-2.25935432,322
53.48369768,-2.27669690,329
53.48457135,-2.24717973,698
53.48636678,-2.26440630,387
53.48668012,-2.25191029,450
53.49092938,-2.25268454,406
53.48791154,-2.29643184,340
53.48717758,-2.29370988,364
53.48399786,-2.29735228,264
53.49031878,-2.28457843,395
53.48446160,-2.28680077,286
53.48726607,-2.28445720,556
53.48091416,-2.36446779,285
53.47954595,-2.36667410,410
53.48214964,-2.36791606,260
53.47785708,-2.37926570,428
53.46901592,-2.39472223,232
53.48225982,-2.34278026,434
53.47787258,-2.35267255,367
53.47980434,-2.35587365,284
53.47936650,-2.34066003,329
53.47814663,-2.36389047,257
53.47516660,-2.36941391,374
53.48130495,-2.35888953,719
53.48373007,-2.35149402,393
53.47385605,-2.26567735,409
53.47078998,-2.29307138,958
53.47964599,-2.28442064,875
53.47230040,-2.26901514,237
53.46718473,-2.28166890,255
53.47852218,-2.28147778,455
53.47975035,-2.29370317,652
53.47728017,-2.27082047,355
53.46736059,-2.28740772,348
53.47381393,-2.28634220,1469
53.47912218,-2.28996427,252
53.47381471,-2.29023384,1866
53.47902495,-2.27766866,830
53.47288950,-2.28470916,874
53.46761511,-2.27656170,735
53.45237682,-2.41457108,406
53.44875091,-2.41467275,392
53.44919913,-2.41892803,374
53.46315384,-2.39487592,806
53.43228975,-2.44306458,314
53.42265187,-2.44132326,336
53.43796032,-2.43224301,390
53.43319239,-2.43260330,384
53.42829743,-2.43410111,775
53.44109827,-2.42035477,313
53.44478351,-2.15514049,429
53.44912407,-2.15635259,527
53.43636698,-2.16588745,559
53.45096699,-2.16597567,501
53.43865126,-2.16055063,497
53.44776433,-2.16562209,342
53.43291747,-2.16115763,563
53.43699556,-2.15668337,625
53.42819653,-2.16554544,555
53.43019030,-2.16078813,299
53.43031616,-2.15445410,334
53.43445823,-2.16515354,517
53.43267896,-2.13158159,273
53.42918071,-2.13422326,253
53.42696934,-2.13395381,309
53.42675462,-2.09026120,288
53.42614652,-2.10041583,461
53.43021033,-2.09565346,291
53.42715422,-2.18286496,389
53.42807871,-2.17925884,240
53.42941727,-2.17720490,277
53.42360719,-2.17823522,266
53.42665893,-2.17551379,420
53.41728639,-2.16389143,363
53.42251165,-2.16307857,318
53.42050471,-2.17158295,370
53.41650422,-2.16926309,226
53.42331733,-2.15628857,284
53.42108913,-2.16056921,447
53.41772350,-2.18882223,316
53.41809660,-2.18927806,360
53.41785491,-2.19956151,403
53.42159045,-2.18371087,339
53.42706778,-2.18786101,336
53.42389453,-2.11849552,409
53.41387374,-2.13386714,351
53.41565630,-2.12358657,316
53.42226812,-2.11604282,565
53.42330327,-2.10561701,284
53.42861868,-2.11132197,964
53.43005294,-2.11553948,1036
53.41363523,-2.08750837,334
53.41465195,-2.08515687,354
53.41084176,-2.07925438,358
53.41503280,-2.08993065,533
53.41644539,-2.06389061,310
53.40646321,-2.18478991,387
53.41426141,-2.18195196,351
53.41571997,-2.17686822,278
53.40281258,-2.09391488,347
53.41201150,-2.09606613,259
53.41279574,-2.10637441,362
53.41580603,-2.10424876,557
53.41253932,-2.10315421,325
53.41303289,-2.19420953,317
53.41389459,-2.20219827,302
53.40973932,-2.20448266,623
53.41838942,-2.21326450,548
53.41629082,-2.18970162,311
53.41644799,-2.15355427,636
53.41641372,-2.13793167,2283
53.41320205,-2.15862857,714
53.41164758,-2.15538176,372
53.40589279,-2.15518146,215
53.39952675,-2.15942830,238
53.40431453,-2.15894348,853
53.41043904,-2.14307439,376
53.40556947,-2.13956283,294
53.40187946,-2.13520283,448
53.39995864,-2.16713244,429
53.40223877,-2.16729204,314
53.40420532,-2.17419655,521
53.40053667,-2.04845000,317
53.39684625,-2.02426681,288
53.40327902,-2.05421436,484
53.39988469,-2.18374453,337
53.39986396,-2.20329282,938
53.40050172,-2.19166843,854
53.40265587,-2.18528078,271
53.40039784,-2.17762075,389
53.40325897,-2.14910182,610
53.40109938,-2.15101165,460
53.40187653,-2.14199847,308
53.39403093,-2.14676587,522
53.40535787,-2.15070208,400
53.39624111,-2.14820378,427
53.39812564,-2.08898652,342
53.39138915,-2.06668755,429
53.40434053,-2.07575427,302
53.39524123,-2.06800779,292
53.39370294,-2.06401005,546
53.39713607,-2.07453331,243
53.39685048,-2.10963803,242
53.38954771,-2.10672949,324
53.39362893,-2.11110919,317
53.39887800,-2.12100026,282
53.40175049,-2.12274045,437
53.39416627,-2.19907972,432
53.39529227,-2.20723336,276
53.39110397,-2.18699289,904
53.39185470,-2.16190724,440
53.39697788,-2.16427981,309
53.39561753,-2.15136337,326
53.39834670,-2.15491079,625
53.39487843,-2.15617780,238
53.39461799,-2.12414394,358
53.39456285,-2.12711077,408
53.39895757,-2.13462191,267
53.39091224,-2.24152570,273
53.39352677,-2.23399713,290
53.39360096,-2.23044775,299
53.39039900,-2.23776235,292
53.38959403,-2.16713810,368
53.39174701,-2.18055006,464
53.39537166,-2.18181177,733
53.38805670,-2.15256402,285
53.39302653,-2.15184790,296
53.38950220,-2.14171562,592
53.38856854,-2.13399682,359
53.39140855,-2.13903976,375
53.38516368,-2.13812958,450
53.38918748,-2.20748052,730
53.38381749,-2.23186792,288
53.39350372,-2.21901282,426
53.38701823,-2.22662467,356
53.39368395,-2.06181586,446
53.37730340,-2.05482187,263
53.38502044,-2.06456027,545
53.38999309,-2.07222769,293
53.38442116,-2.19648243,273
53.38359123,-2.21410762,762
53.38398530,-2.18594849,301
53.37876916,-2.19439613,319
53.38315649,-2.11870874,321
53.37712165,-2.11626017,553
53.38108264,-2.12292649,284
53.37981464,-2.11713361,235
53.37853756,-2.11968339,543
53.38097327,-2.12409367,276
53.38102066,-2.16506537,331
53.37589721,-2.16267659,337
53.37136010,-2.17392572,248
53.37260250,-2.12949826,238
53.37079016,-2.13559510,478
53.37435582,-2.12232503,307
53.37641738,-2.13717143,357
53.37372540,-2.20610447,318
53.37082226,-2.19790659,526
53.37849359,-2.10463932,302
53.36904618,-2.11951229,370
53.37242661,-2.11171761,427
53.37061134,-2.23438880,738
53.36941485,-2.22856442,307
53.36684757,-2.15239805,345
53.36308043,-2.15873784,515
53.37356875,-2.15653786,524
53.36320711,-2.06503441,347
53.36788792,-2.07047998,284
53.36482276,-2.07478642,368
53.36832800,-2.09350713,444
53.36954707,-2.18568984,254
53.35860945,-2.18938757,262
53.36580086,-2.19174010,803
53.37540249,-2.18170145,257
53.37275456,-2.21710959,299
53.36282806,-2.22600884,311
53.36138672,-2.21755454,265
53.35969778,-2.21403083,638
53.36630315,-2.20780097,295
53.35846956,-2.17179003,287
53.35620222,-2.17864020,255
53.36194623,-2.18128286,225
53.36543617,-2.18520056,260
53.35834520,-2.16236014,272
53.34371672,-2.16356941,344
53.34152227,-2.15873945,858
53.35843621,-2.16478238,378
53.51064107,-2.03828761,271
53.51863943,-2.04637281,417
53.51378159,-2.03680375,270
53.52245687,-2.03757978,416
53.52631492,-2.03046977,251
53.51649256,-2.04556316,349
53.51431690,-2.02702061,303
53.50559753,-2.07968144,303
53.50843863,-2.10495956,630
53.51654740,-2.02695473,346
53.50286063,-2.02556429,320
53.49726690,-2.03523465,351
53.50034080,-2.06791099,367
53.49430655,-2.08025342,727
53.50078397,-2.10441812,395
53.49723034,-2.10311931,446
53.50067156,-2.11035894,362
53.49445494,-2.09434941,374
53.49366426,-2.09234251,285
53.49366541,-2.10036657,253
53.50092412,-2.08234192,295
53.48531680,-2.07361591,266
53.49209037,-2.07551500,457
53.49173792,-2.08609302,245
53.48416484,-2.08174010,353
53.49224019,-2.07186034,3026
53.48734222,-2.04870615,444
53.48473217,-2.05975085,697
53.48685537,-2.06549644,438
53.48664424,-2.03832412,300
53.49259480,-2.03497446,372
53.48530420,-2.04537003,604
53.48460948,-2.05211970,264
53.48171557,-2.14252763,279
53.47793306,-2.14511539,414
53.48792691,-2.13430068,279
53.49090673,-2.13709567,272
53.48021987,-2.14604135,459
53.49367738,-2.13045269,342
53.48120720,-2.14843646,370
53.48787209,-2.15180596,416
53.48234241,-2.15710602,373
53.47515032,-2.15134453,305
53.47913076,-2.15133891,296
53.47908493,-2.16363223,284
53.48518423,-2.16394415,437
53.48093415,-2.10102299,774
53.48079194,-2.10751961,248
53.47879515,-2.11863182,420
53.48654380,-2.11056603,750
53.48207917,-2.11092968,500
53.47780679,-2.10933231,306
53.48906256,-2.11157905,378
53.48674475,-2.09866193,503
53.49015410,-2.09420295,3032
53.48444288,-2.10745822,586
53.48529941,-2.10511000,243
53.47780749,-2.12985604,255
53.48025796,-2.13160296,313
53.47228763,-2.13653363,664
53.47917206,-2.05660154,265
53.47137115,-2.02918449,279
53.47146015,-2.03684880,259
53.47971309,-2.07059968,455
53.48072536,-2.05008172,472
53.48111306,-2.06449879,514
53.47510714,-2.06462592,404
53.47796423,-2.08075961,783
53.47655988,-2.08342382,316
53.47761153,-2.09264935,263
53.48025670,-2.09807980,263
53.46838265,-2.09290419,601
53.47912065,-2.09369199,227
53.47281654,-2.08903105,278
53.47118796,-2.07518484,265
53.47304662,-2.06730419,272
53.47245641,-2.08786522,456
53.46977076,-2.07239118,576
53.47373544,-2.11953943,582
53.46864143,-2.11092506,820
53.46666756,-2.11905431,654
53.46473488,-2.09159640,339
53.46099031,-2.08200655,348
53.45500866,-2.08401633,247
53.46416462,-2.07568939,659
53.45902628,-2.08126804,242
53.46038598,-2.07248764,469
53.45610194,-2.06882911,332
53.45526410,-2.07632925,390
53.46523583,-2.06267918,300
53.46174576,-2.11310745,303
53.45152561,-2.11433816,345
53.45521102,-2.10968148,277
53.45835774,-2.06194492,298
53.45085474,-2.05096354,895
53.45234992,-2.06981656,268
53.46411256,-2.05762383,671
53.45903641,-2.01317581,333
53.44093231,-2.01152697,323
53.46226252,-1.99280522,379
53.45144454,-2.14546812,373
53.45458959,-2.15163684,379
53.45536761,-2.13345498,453
53.45901637,-2.12392763,289
53.45531198,-2.12029183,983
53.45544222,-2.10402537,631
53.44355646,-2.03175346,542
53.44959487,-2.02837311,578
53.45358127,-2.02195803,321
53.44950078,-2.07680003,584
53.44401467,-2.06446679,314
53.44780929,-2.07721712,263
53.45215610,-2.08502301,601
53.44570528,-2.07228500,325
53.44695802,-2.08646546,290
53.44917849,-2.06924142,323
53.45173950,-2.07463615,335
53.44351255,-2.10016806,394
53.44520883,-2.11197803,410
53.44003410,-2.09954652,419
53.43617468,-2.07858460,548
53.44135584,-2.07512519,365
53.43644504,-2.06961457,301
53.44080571,-2.06479800,250
53.45735508,-2.26277483,494
53.46303163,-2.27277196,493
53.46212427,-2.26308517,305
53.45869153,-2.26390345,327
53.45975141,-2.27460431,399
53.46498940,-2.26558187,337
53.46046415,-2.25877278,341
53.45477838,-2.34624690,300
53.45753040,-2.35692350,489
53.45812028,-2.35490888,328
53.45754034,-2.29052708,539
53.46047446,-2.29060487,864
53.45360187,-2.31011455,275
53.45705702,-2.29400891,471
53.45762498,-2.30412310,525
53.45380608,-2.30050243,1020
53.45793910,-2.29559916,319
53.45371861,-2.27182112,418
53.45160243,-2.27900761,382
53.45443043,-2.28294980,374
53.45106885,-2.37389267,240
53.44429986,-2.38441575,579
53.45716763,-2.36984344,335
53.45180859,-2.38149238,297
53.46138466,-2.36525737,490
53.45766706,-2.32393778,250
53.44628507,-2.32981533,336
53.44721446,-2.31865142,334
53.45404238,-2.32599687,303
53.44739548,-2.40003550,336
53.45502568,-2.39522041,257
53.45083535,-2.39014143,287
53.44750643,-2.39427460,586
53.45069350,-2.33551149,371
53.44258822,-2.31452108,490
53.43524906,-2.31694471,275
53.46011378,-2.33223061,272
53.44832179,-2.35624673,630
53.44671909,-2.34490352,353
53.44852262,-2.34287915,276
53.44949254,-2.35098568,475
53.45321738,-2.35979019,297
53.44915377,-2.36619413,288
53.44524734,-2.36261367,365
53.44251942,-2.36816303,286
53.44902520,-2.30783687,379
53.44375665,-2.29824236,251
53.45091613,-2.31020321,334
53.44526707,-2.30586758,445
53.44859059,-2.30023709,302
53.43068679,-2.32135958,270
53.42962112,-2.31862671,357
53.42533083,-2.33320713,254
53.42809061,-2.32298829,641
53.42931412,-2.32503620,318
53.42179340,-2.33014064,705
53.42314365,-2.35530433,315
53.42967982,-2.34237990,383
53.43060525,-2.35381066,384
53.43088644,-2.34259419,309
53.42776785,-2.29971445,276
53.41745845,-2.30875831,284
53.42118136,-2.30831391,279
53.42110367,-2.30083589,275
53.42033832,-2.30462518,422
53.41420645,-2.30559026,290
53.41783383,-2.32465454,295
53.41678977,-2.32053298,243
53.42309762,-2.31139877,369
53.42345549,-2.31931020,377
53.42385409,-2.31694824,961
53.41872628,-2.31731736,464
53.41639963,-2.32541910,378
53.42695275,-2.32082013,313
53.42362614,-2.32608607,859
53.41948166,-2.33900074,404
53.42505402,-2.34223656,288
53.41498589,-2.34957212,284
53.41926532,-2.33762915,603
53.41594781,-2.43660928,394
53.42101277,-2.42310108,518
53.41771269,-2.42542867,424
53.41901613,-2.29243463,447
53.41442619,-2.30123249,418
53.40576979,-2.36443572,452
53.40129739,-2.36020662,320
53.41400760,-2.35744609,396
53.40973397,-2.34621480,290
53.40896750,-2.33909490,300
53.40154238,-2.34202322,433
53.41596213,-2.33501231,266
53.40400976,-2.34090193,646
53.40122000,-2.32481797,473
53.40991822,-2.32426262,364
53.40421613,-2.33147345,436
53.39002904,-2.31069379,274
53.39804323,-2.31720008,556
53.39254445,-2.31030703,339
53.40217734,-2.33581304,297
53.38949100,-2.32121204,252
53.39201148,-2.33178411,239
53.39672879,-2.32562685,297
53.39665616,-2.32044183,269
53.39282383,-2.33424204,309
53.38551850,-2.33802678,715
53.38494626,-2.34587067,835
53.39789336,-2.35301789,385
53.39946596,-2.34997902,353
53.39038518,-2.34374207,613
53.39682912,-2.35090428,652
53.40192394,-2.35285868,372
53.39502177,-2.35124260,267
53.39082230,-2.34682612,417
53.39619355,-2.35958794,390
53.39519902,-2.37098647,479
53.38899243,-2.37352441,343
53.38271110,-2.39903807,295
53.38630326,-2.35851967,326
53.39219068,-2.35139301,731
53.39356544,-2.41556275,311
53.38260061,-2.32516156,341
53.38293669,-2.33634072,314
53.37574491,-2.34311725,290
53.37181115,-2.34065063,289
53.37972494,-2.34363868,581
53.38031777,-2.36880776,225
53.38151404,-2.34860122,471
53.37747354,-2.36072949,307
53.38261207,-2.35536758,279
53.37246251,-2.35673084,294
53.37650961,-2.35124775,409
53.38123319,-2.36045591,320
53.37251452,-2.36527699,282
53.37390132,-2.32176914,313
53.38067314,-2.31777941,254
53.36424502,-2.29785052,324
53.36715342,-2.31236230,248
53.37221113,-2.31555689,301
53.36771832,-2.32650462,321
53.59001231,-2.68522815,303
53.58734935,-2.66976440,358
53.59272300,-2.67293183,411
53.58617708,-2.66336573,535
53.58886737,-2.66042563,261
53.59321913,-2.65573562,497
53.58474988,-2.66006341,583
53.57407920,-2.69941471,239
53.57608682,-2.68549895,339
53.56249720,-2.66858786,266
53.58378452,-2.70638927,636
53.57109157,-2.69420850,285
53.57145586,-2.70121174,279
53.56987726,-2.58990924,282
53.57329664,-2.60971322,334
53.59257818,-2.63486554,257
53.57004887,-2.58364695,257
53.55813440,-2.65367146,298
53.56283629,-2.64403948,434
53.55441288,-2.65585301,668
53.55889995,-2.64586520,225
53.55443923,-2.62206622,285
53.56518875,-2.63325160,292
53.55283131,-2.62772820,517
53.55706636,-2.63451538,368
53.55757993,-2.62952567,2225
53.56200985,-2.58227489,280
53.55693793,-2.59816723,1011
53.55146310,-2.64589145,253
53.54853244,-2.64474352,464
53.55200161,-2.63413175,785
53.55574346,-2.63819687,266
53.55545608,-2.64868611,418
53.54638603,-2.61102458,325
53.55284880,-2.61896210,359
53.54346973,-2.62444148,253
53.54266250,-2.62194405,224
53.54402599,-2.61216064,304
53.54889964,-2.62324749,484
53.55237828,-2.68231288,1382
53.54723701,-2.65453183,808
53.54147850,-2.67259279,650
53.54836518,-2.68528150,288
53.54161884,-2.68692015,429
53.53834253,-2.69466945,305
53.53815671,-2.61305844,248
53.54054979,-2.62224732,248
53.53494948,-2.61459554,307
53.53963303,-2.60578519,543
53.55254723,-2.59441104,472
53.54338974,-2.59032361,465
53.53356891,-2.57809583,440
53.53814636,-2.57014199,296
53.52759222,-2.57419623,329
53.53458697,-2.58147275,554
53.53998530,-2.57626055,276
53.53232603,-2.58484650,325
53.53826171,-2.66979347,328
53.53364927,-2.67640039,477
53.53623601,-2.66585366,387
53.53655437,-2.68291512,718
53.53441619,-2.68049486,434
53.53135463,-2.67558310,444
53.52940305,-2.64379592,389
53.54008603,-2.63717236,442
53.53930714,-2.65208242,589
53.53247291,-2.65047038,316
53.53328323,-2.56415013,617
53.52957336,-2.56705686,345
53.52983929,-2.48659647,367
53.53625937,-2.49504401,394
53.52703838,-2.49458882,378
53.52948569,-2.50725018,610
53.52795744,-2.71420625,250
53.53961283,-2.70079163,322
53.53285928,-2.71130856,272
53.52143235,-2.71461254,321
53.53981682,-2.70639435,432
53.52370944,-2.70293593,766
53.52740453,-2.54172690,285
53.52435584,-2.54934163,372
53.52926126,-2.54540456,510
53.52721019,-2.54730943,744
53.52224999,-2.53785559,310
53.51817324,-2.65028686,471
53.52434596,-2.64205429,688
53.52122327,-2.66852256,338
53.52146274,-2.67138925,301
53.52831331,-2.67149012,501
53.51747737,-2.65526655,323
53.51396251,-2.47795781,450
53.51937761,-2.47880701,520
53.51628033,-2.47579747,398
53.52529792,-2.48618471,433
53.52865190,-2.47928876,402
53.52766645,-2.50326694,509
53.52362716,-2.49084491,476
53.52257093,-2.50712202,319
53.52108201,-2.49881738,294
53.51701484,-2.50896445,276
53.52109341,-2.49041742,454
53.52383581,-2.49476261,491
53.52826591,-2.61097291,318
53.52230689,-2.59593213,611
53.51948759,-2.60166046,449
53.51343837,-2.60450986,358
53.51403338,-2.44363938,329
53.51423655,-2.46927458,307
53.51522535,-2.47125097,444
53.51415419,-2.46373464,420
53.51783015,-2.46097829,400
53.50852554,-2.59231722,307
53.51777150,-2.57697643,838
53.51653151,-2.54961386,744
53.51443364,-2.59068838,337
53.50957808,-2.52180167,367
53.51411678,-2.52982561,521
53.50975093,-2.52941928,285
53.50832600,-2.44992312,341
53.50479524,-2.46065020,724
53.49512663,-2.46461494,433
53.49918583,-2.45406950,281
53.50378855,-2.44532293,461
53.51212821,-2.43146163,280
53.50860129,-2.43994143,289
53.50895861,-2.43019944,342
53.49723695,-2.52005111,512
53.49984424,-2.51817162,324
53.50501123,-2.52109273,343
53.49976911,-2.52093633,321
53.49526106,-2.52240023,350
53.49738631,-2.51603354,560
53.50387649,-2.52504272,697
53.49732569,-2.50876334,849
53.49488823,-2.48925275,610
53.49475712,-2.50470832,328
53.50085905,-2.64862955,463
53.49670208,-2.64403510,258
53.50360645,-2.64455998,386
53.51028442,-2.64976650,391
53.49914468,-2.54076466,360
53.49430185,-2.55039716,284
53.49800103,-2.52987666,429
53.48819486,-2.49862354,326
53.49352474,-2.50354431,324
53.49697192,-2.49637213,287
53.49374900,-2.49082836,464
53.48788008,-2.62705752,612
53.49434093,-2.62487159,517
53.49364018,-2.64504041,414
53.48862846,-2.64145579,376
53.48829201,-2.63651318,592
53.48475123,-2.63936953,290
53.49208845,-2.52214952,240
53.48874145,-2.53025100,495
53.49211579,-2.51827010,617
53.48294408,-2.52202337,335
53.47476071,-2.59766672,579
53.48183465,-2.60464732,699
53.47720678,-2.59549822,296
53.47903292,-2.59703808,643
53.47280731,-2.59266577,430
53.47897980,-2.60272656,287
53.47901334,-2.58077662,289
53.46624790,-2.57774456,383
53.48427793,-2.59265860,716
53.47394452,-2.57922856,554
53.47950218,-2.54599269,951
53.47374471,-2.55414789,594
53.46935633,-2.56687849,455
53.47949721,-2.53974548,366
53.47327009,-2.56162448,430
53.53465495,-2.13821567,298
53.53594712,-2.13238370,235
53.53796318,-2.12946239,554
53.52951641,-2.12256868,514
53.53117221,-2.13113302,247
53.52844409,-2.12823581,340
53.53398324,-2.12298361,394
53.53543221,-2.13046165,258
53.49278217,-2.22386700,276
53.48584716,-2.22670125,428
53.48418031,-2.23720603,255
53.48631188,-2.23334401,256
53.48781625,-2.23947185,418
53.49035158,-2.22984830,543
53.48285753,-2.23870973,311
53.48426394,-2.23598555,272
53.48405026,-2.24112259,1150
53.48827095,-2.23549252,360
53.47982831,-2.23074247,344
53.47562405,-2.23744062,435
53.48467837,-2.23148331,300
53.47292102,-2.23995586,440
53.47449898,-2.23742885,974
53.47805956,-2.22516892,292
53.47837365,-2.22323750,358
53.47614211,-2.23159788,331
53.48185828,-2.22472869,302
53.47731262,-2.23451489,728
53.47962754,-2.23643189,957
53.49185950,-2.23269301,272
53.49293170,-2.23858726,596
53.50350999,-2.23266738,250
53.50445877,-2.23611433,300
53.49711082,-2.23473771,1114
53.49733264,-2.22739367,540
53.49991034,-2.22814477,811
53.48951560,-2.24102382,1102
53.47225288,-2.24815940,430
53.46932332,-2.23905476,376
53.47320191,-2.24217446,1019
53.47524452,-2.24117239,1645
53.47400850,-2.23880129,585
53.47284504,-2.24650287,1140
53.47576444,-2.23867485,466
53.47223807,-2.23813127,1374
53.50079720,-2.23868062,266
53.51051094,-2.24413945,377
53.49857404,-2.25105064,403
53.50691974,-2.24360241,394
53.48818991,-2.24404495,350
53.47067871,-2.26391239,310
53.47081083,-2.26114727,351
53.46887235,-2.25331180,269
53.47278063,-2.26166094,627
53.47679666,-2.25729142,425
53.47454492,-2.24609564,554
53.47595249,-2.24466745,1962
53.47502098,-2.25187468,492
53.47624581,-2.25293842,399
53.47423406,-2.24517495,485
53.47268067,-2.25092694,429
53.47446101,-2.25476558,690
